Product Id,Review Date,Reviewer,Review,Rating,Location
7591941,11/26/2012,Anonymous,Very cute and comfortable shoe; runs true to size. Looks great with either dress pants or jeans.,NULL,NULL
7480209,2/24/2010,Patrice W,"I ordered these, they came, I ripped open the box and they are just like the other reviews...""AMAZING"". They are so comfortable, not snug on me at all. Very true to size. I might have to get them in more colors!",1,from California
7902879,1/21/2013,Anonymous,"This sky high shoe has 3 adjustable buckles to fit, making it comfortable to wear Great looking retro summer look I loved the shoe but, but they were just too high for me so I wound up giving them to my daughter and she loved them",NULL,from Bethesda
7967001,3/30/2013,Anonymous,"The purse is beautiful It has plenty of room inside, better than the picture It is a great cross body",NULL,from Chicago
7824542,4/19/2012,Anonymous,"Best things about these shoes are the color - light height, but not white, and also the embellishment on the back. However, the toe opening was not the same in both shoes. One showed 2 full 'peep' toes, the other 1.5. Ordered Bandalinos that work better for me. These are going back.",1,"from Grand Rapids, MI"
7954054,1/16/2014,Anonymous,"My favorite shoe I get compliments almost every time I wear these heels Beautiful heels, classy, stylish and sexy all rolled into one Pair nicely with dresswork clothes or jeans I bought the black, have had them for a year and they have held up wonderfully Would I wear them out shopping for a day No, Im not crazy But wearing for a date night out, or regular day at the office they are comfortable Nice cushion and fit, and the platform helps with heel height Im considering buying another pair as back ups when my current wear out Thank you Michael Kors for making such a beautiful, comfortable shoe",NULL,"from Minneapolis, MN"
8031278,11/6/2012,Michael,"I purchased these boots for my wife as a surprise gift. She loved the style and they are comfortable. She wears them with jeans or to work with a skirt, she even wore them on an airplane. We flew from NY to Calif, all day in heels. Mike from NY",NULL,from NY
8162802,5/14/2013,Anonymous,"Cute shirt, but the size and shape is a bit odd Overall fit is true to size, but the armholes are very snug Every piece of Michael Kors I own is an extrasmall Will have to exchange this one for a small, although Im concerned that if the armholes fit better, the overall fit may be too big",NULL,from Austin TX
7603135,5/18/2012,Sam M,"The size, material and quality of this bag is excellent. Worth every dollar I paid for it, and the compliments keep coming.",NULL,"from Atlanta, GA"
7705025,4/9/2013,Amanda,1 of my favorite bags ever Pictures do it no justice I didnt get it from Zappos but I am thrilled to see they are offering it because it is a stunner I bought the black python embossed version of it it is beautiful enough to use as an evening bag yet it so roomy comfortable lightweight to carry I may have to have this bag in other colors as well,NULL,from A small town in TX
7954066,7/3/2012,Anonymous,"Zappos amazes me again! I ordered these last night at almost 7:00 PM and had them the next day around 1:00 PM, talk about fast shipping! I am normally an 8 to 8 depending on the shoes. These shoes are pretty true to size. The 8 that I ordered is a little tight, but these are leather, and I am wearing them around my apartment to stretch them out a bit. They are beautiful shoes, with really nice padding in the footbed. I have not worn them out yet but they are a beautiful patent leather black. I have bought a few different pairs of Michael Kors shoes, sandals and boots before and the quality and comfort is second only to my Born flats. I would recommend these kitten heels to anyone looking for sophisticated shoes for the office or a night out, that have walkable heels.",1,"from Pittsburgh, Pennsylvania"
7395771,3/2/2014,D N,The belt fits perfectly I am a size 18 and the belt fits on the second hole perfectly I have purchased other Micheal Kors products from Zappos and they are the best Fast easy delivery and the same if you want to return something,NULL,from New Jersey
8196193,6/25/2013,Tiffany,I love it I really love the patent leather with this case Both the gold and black are gorgeous in person This is an excellent alternative to the matte finish of the black saffiano,NULL,"from Washington, DC"
7946925,6/3/2013,Anonymous,The length is shortdoes not fit anything like the darker wash Sausalitos Love the actual fit and gone take them to the cleaners to have the length altered,NULL,"from McKinney, Texas"
7761483,12/4/2012,Anonymous,"I absolutely love these! They are versatile, comfortable and they fit on my size 11 feet! I'm a very happy shopper.",NULL,"from Fort Lauderdale, Florida"
8127111,6/11/2013,Anonymous,I love these wedges I wanted a pair of everyday heelswedges that would remain comfortable and would go with pretty much any outfit These are the pair I was looking for Super comfortable and very cute with a sundress or jeans Highly recommend,NULL,"from Washington, DC"
8066197,1/30/2013,Kimberly,"I liked it because it was different I picked red, never had anything red before it was so bright, cute and soft Im really glad I purchased it",NULL,"from Washington, DC"
8011181,8/1/2012,Anonymous,"Runs two sizes small, seriously. I'm 5' 8""+, wear a size 8-10 or medium, 36B, and the size L in this jacket is too small on me - like a size 6. Confusing since I just bought a Michael Kors fitted linen blazer in size 8 that fits perfectly. LOVE the jacket, featherweight, the dark brown is a smokier-grey-brown as opposed to dark chocolate color. I'm returning for XL. In a perfect world it would be longer in length but it is what it is.",NULL,from Pebble Beach
7409732,7/1/2013,Anonymous,I own four pairs of these shoes They are the most comfortable flats on the planet I have had bunion surgery and knee surgery and tend to have foot problems The footbed is slightly cushioned and I have worn these all day shopping and what not and feel that they are so comfortable I have wide feet normally wear an 8 but wear 8 in these Buy them,NULL,NULL
7971394,2/24/2013,Anonymous,"First off, these shoes are very comfortable and well balanced The leather is soft and they arent difficult to walk in However, I was quite disappointed in the style They look very plain and basic, but not in a good way I think it might be the heel You could also see some of the glue where the sole meets the footbed this might just be my pair though You are definitely paying for the Kors name too, as comfy as they are these heels are way overpriced",NULL,NULL
