"ID","variable","value"
"4238","cd","0"
"4239","cd","0"
"4240","cd","0"
"4241","cd","0"
"4242","cd","0"
"4243","cd","0"
"4244","cd","0"
"4245","cd","0"
"4246","cd","0"
"4247","cd","0"
"4248","cd","0"
"4249","cd","0"
"4250","cd","0"
"4251","cd","0"
"4252","cd","0"
"4253","cd","0"
"4254","cd","0"
"4255","cd","0"
"4256","cd","0"
"4257","cd","0"
"4258","cd","0"
"4259","cd","0"
"4260","cd","0"
"4261","cd","0"
"4262","cd","0"
"4263","cd","0"
"4264","cd","0"
"4265","cd","1"
"4266","cd","1"
"4267","cd","0"
"4268","cd","0"
"4269","cd","0"
"4270","cd","0"
"4271","cd","0"
"4272","cd","0"
"4273","cd","0"
"4274","cd","0"
"4275","cd","0"
"4276","cd","0"
"4277","cd","0"
"4278","cd",NA
"4279","cd","0"
"4280","cd","0"
"4281","cd","1"
"4282","cd","0"
"4283","cd","1"
"4284","cd","1"
"4285","cd","0"
"4286","cd","0"
"4287","cd","0"
"4288","cd","0"
"4289","cd","0"
"4290","cd","0"
"4291","cd","0"
"4292","cd","0"
"4293","cd","0"
"4294","cd","0"
"4295","cd","0"
"4296","cd","0"
"4297","cd","0"
"4298","cd","0"
"4299","cd","0"
"4300","cd","0"
"4301","cd","0"
"4302","cd","1"
"4303","cd","0"
"4304","cd","0"
"4305","cd","0"
"4306","cd","0"
"4307","cd","0"
"4308","cd","0"
"4309","cd","0"
"4310","cd","0"
"4311","cd","1"
"4312","cd","0"
"4313","cd","0"
"4314","cd","0"
"4315","cd","0"
"4316","cd","0"
"4317","cd","0"
"4318","cd","0"
"4319","cd","0"
"4320","cd","0"
"4321","cd","0"
"4322","cd","0"
"4323","cd","0"
"4324","cd","0"
"4325","cd","0"
"4326","cd","0"
"4327","cd","0"
"4328","cd","0"
"4329","cd","1"
"4330","cd",NA
"4331","cd","0"
"4332","cd","1"
"4333","cd","0"
"4334","cd","0"
"4335","cd","0"
"4336","cd","0"
"4337","cd","0"
"4338","cd","0"
"4339","cd","0"
"4340","cd","0"
"4341","cd","1"
"4342","cd","0"
"4343","cd","0"
"4344","cd","0"
"4345","cd","0"
"4346","cd","1"
"4347","cd",NA
"4348","cd","0"
"4349","cd","0"
"4350","cd","0"
"4351","cd","0"
"4352","cd","0"
"4353","cd","0"
"4354","cd","0"
"4355","cd","0"
"4356","cd","0"
"4357","cd","0"
"4358","cd","1"
"4359","cd","0"
"4360","cd","0"
"4361","cd","0"
"4362","cd","0"
"4363","cd","0"
"4364","cd","0"
"4365","cd","0"
"4366","cd","0"
"4367","cd","0"
"4368","cd","0"
"4369","cd","1"
"4370","cd","0"
"4371","cd","0"
"4372","cd","0"
"4373","cd","0"
"4374","cd","0"
"4375","cd","1"
"4376","cd","0"
"4377","cd","0"
"4378","cd","0"
"4379","cd","0"
"4380","cd","0"
"4381","cd","0"
"4382","cd","0"
"4383","cd","0"
"4384","cd","0"
"4385","cd","0"
"4386","cd","0"
"4387","cd","0"
"4388","cd","0"
"4389","cd","0"
"4390","cd","1"
"4391","cd","0"
"4392","cd","0"
"4393","cd","0"
"4394","cd","0"
"4395","cd","0"
"4396","cd","0"
"4397","cd","0"
"4398","cd","0"
"4399","cd","0"
"4400","cd","0"
"4401","cd","0"
"4402","cd","0"
"4403","cd","0"
"4404","cd","0"
"4405","cd","0"
"4406","cd","0"
"4407","cd","0"
"4408","cd","0"
"4409","cd","1"
"4410","cd","0"
"4411","cd","0"
"4412","cd","0"
"4413","cd","0"
"4414","cd","0"
"4415","cd","1"
"4416","cd","0"
"4417","cd","0"
"4418","cd","0"
"4419","cd","0"
"4420","cd","0"
"4421","cd","0"
"4422","cd","0"
"4423","cd","1"
"4424","cd","0"
"4425","cd","0"
"4426","cd","0"
"4427","cd","0"
"4428","cd","0"
"4429","cd","0"
"4430","cd","0"
"4431","cd","0"
"4432","cd","0"
"4433","cd","0"
"4434","cd","0"
"4435","cd","0"
"4436","cd","0"
"4437","cd","0"
"4438","cd","0"
"4439","cd","0"
"4440","cd",NA
"4441","cd","0"
"4442","cd","0"
"4443","cd","0"
"4444","cd","0"
"4445","cd","0"
"4446","cd","0"
"4447","cd","0"
"4448","cd","0"
"4449","cd","0"
"4450","cd","0"
"4451","cd","0"
"4452","cd","0"
"4453","cd","0"
"4454","cd","0"
"4455","cd","0"
"4456","cd","1"
"4457","cd","1"
"4458","cd","0"
"4459","cd","0"
"4460","cd","0"
"4461","cd","0"
"4462","cd","0"
"4463","cd","0"
"4464","cd","0"
"4465","cd","0"
"4466","cd","0"
"4467","cd","1"
"4468","cd","0"
"4469","cd","0"
"4470","cd","1"
"4471","cd","0"
"4472","cd","0"
"4473","cd","0"
"4474","cd","0"
"4475","cd","0"
"4476","cd","0"
"4477","cd","0"
"4478","cd","1"
"4479","cd","0"
"4480","cd","0"
"4481","cd","0"
"4482","cd","0"
"4483","cd","0"
"4484","cd","0"
"4485","cd","0"
"4486","cd","0"
"4487","cd","0"
"4488","cd","0"
"4489","cd","0"
"4490","cd","0"
"4491","cd","0"
"4492","cd","0"
"4493","cd","0"
"4494","cd","0"
"4495","cd","0"
"4496","cd","0"
"4497","cd","0"
"4498","cd","0"
"4499","cd","0"
"4500","cd","0"
"4501","cd","0"
"4502","cd","1"
"4503","cd","0"
"4504","cd",NA
"4505","cd",NA
"4506","cd","0"
"4507","cd","0"
"4508","cd","0"
"4509","cd","0"
"4510","cd","0"
"4511","cd","0"
"4512","cd","0"
"4513","cd","0"
"4514","cd","0"
"4515","cd","0"
"4516","cd","0"
"4517","cd","0"
"4518","cd","0"
"4519","cd","0"
"4520","cd","0"
"4521","cd","0"
"4522","cd",NA
"4523","cd","0"
"4524","cd","0"
"4525","cd","0"
"4526","cd","0"
"4527","cd","0"
"4528","cd","0"
"4529","cd","0"
"4530","cd","0"
"4531","cd","0"
"4532","cd","0"
"4533","cd","0"
"4534","cd","0"
"4535","cd","0"
"4536","cd","0"
"4537","cd","0"
"4538","cd","0"
"4539","cd","0"
"4540","cd","0"
"4541","cd","0"
"4542","cd","0"
"4543","cd","1"
"4544","cd","0"
"4545","cd","0"
"4546","cd","0"
"4547","cd","0"
"4548","cd","0"
"4549","cd","0"
"4550","cd","0"
"4551","cd","0"
"4552","cd","0"
"4553","cd","0"
"4554","cd","0"
"4555","cd","0"
"4556","cd","0"
"4557","cd","0"
"4558","cd","0"
"4559","cd","0"
"4560","cd","0"
"4561","cd","1"
"4562","cd","0"
"4563","cd","0"
"4564","cd","0"
"4565","cd","0"
"4566","cd","0"
"4567","cd","0"
"4568","cd","0"
"4569","cd","0"
"4570","cd","0"
"4571","cd","0"
"4572","cd","0"
"4573","cd","0"
"4574","cd","1"
"4575","cd","0"
"4576","cd","0"
"4577","cd","0"
"4578","cd","0"
"4579","cd","0"
"4580","cd","0"
"4581","cd","0"
"4582","cd","0"
"4583","cd","0"
"4584","cd","0"
"4585","cd","0"
"4586","cd","1"
"4587","cd","0"
"4588","cd","0"
"4589","cd","0"
"4590","cd","0"
"4591","cd","0"
"4592","cd","0"
"4593","cd","0"
"4594","cd","0"
"4595","cd","0"
"4596","cd","0"
"4597","cd","0"
"4598","cd","0"
"4599","cd","0"
"4600","cd","0"
"4601","cd","0"
"4602","cd","0"
"4603","cd","0"
"4604","cd","0"
"4605","cd","0"
"4606","cd","0"
"4607","cd","0"
"4608","cd","0"
"4609","cd","0"
"4610","cd","0"
"4611","cd","0"
"4612","cd","0"
"4613","cd","0"
"4614","cd","0"
"4615","cd","0"
"4616","cd","0"
"4617","cd","0"
"4618","cd","0"
"4619","cd","0"
"4620","cd","0"
"4621","cd","0"
"4622","cd","1"
"4623","cd","0"
"4624","cd","0"
"4625","cd","0"
"4626","cd","0"
"4627","cd","0"
"4628","cd","0"
"4629","cd","0"
"4630","cd","1"
"4631","cd","0"
"4632","cd","1"
"4633","cd","0"
"4634","cd","0"
"4635","cd","0"
"4636","cd","1"
"4637","cd","0"
"4638","cd","0"
"4639","cd","0"
"4640","cd","0"
"4641","cd","0"
"4642","cd","0"
"4643","cd","0"
"4644","cd","0"
"4645","cd","0"
"4646","cd","0"
"4647","cd","0"
"4648","cd","0"
"4649","cd","0"
"4650","cd","0"
"4651","cd","0"
"4652","cd","0"
"4653","cd","0"
"4654","cd","0"
"4655","cd","0"
"4656","cd","0"
"4657","cd","0"
"4658","cd","0"
"4659","cd","0"
"4660","cd","0"
"4661","cd","0"
"4662","cd","0"
"4663","cd","0"
"4664","cd","0"
"4665","cd",NA
"4666","cd",NA
"4667","cd","0"
"4668","cd","0"
"4669","cd","0"
"4670","cd","0"
"4671","cd","0"
"4672","cd","1"
"4673","cd","0"
"4674","cd","0"
"4675","cd","1"
"4676","cd","0"
"4677","cd","0"
"4678","cd","0"
"4679","cd","0"
"4680","cd","0"
"4681","cd","0"
"4682","cd","0"
"4683","cd","0"
"4684","cd","0"
"4685","cd","0"
"4686","cd","0"
"4687","cd","0"
"4688","cd","0"
"4689","cd","0"
"4690","cd","0"
"4691","cd","0"
"4692","cd","0"
"4693","cd","0"
"4694","cd","0"
"4695","cd","0"
"4696","cd","0"
"4697","cd","0"
"4698","cd","0"
"4699","cd","0"
"4700","cd","0"
"4701","cd","0"
"4702","cd","0"
"4703","cd","0"
"4704","cd","0"
"4705","cd","0"
"4706","cd","1"
"4707","cd",NA
"4708","cd","0"
"4709","cd","0"
"4710","cd","0"
"4711","cd","0"
"4712","cd","0"
"4713","cd","0"
"4714","cd","0"
"4715","cd","1"
"4716","cd","0"
"4717","cd","0"
"4718","cd","0"
"4719","cd","0"
"4720","cd","1"
"4721","cd","0"
"4722","cd","0"
"4723","cd","0"
"4724","cd","0"
"4725","cd","0"
"4726","cd","0"
"4727","cd","0"
"4728","cd","0"
"4729","cd","0"
"4730","cd","0"
"4731","cd","0"
"4732","cd","0"
"4733","cd","0"
"4734","cd","0"
"4735","cd","0"
"4736","cd","0"
"4737","cd","0"
"4738","cd","0"
"4739","cd","0"
"4740","cd","0"
"4741","cd","0"
"4742","cd","0"
"4743","cd","0"
"4744","cd","0"
"4745","cd","0"
"4746","cd","0"
"4747","cd","0"
"4748","cd","0"
"4749","cd","0"
"4750","cd","0"
"4751","cd","0"
"4752","cd","0"
"4753","cd","0"
"4754","cd","1"
"4755","cd","0"
"4756","cd","0"
"4757","cd","0"
"4758","cd","0"
"4759","cd","0"
"4760","cd","0"
"4761","cd","0"
"4762","cd","0"
"4763","cd","0"
"4764","cd","0"
"4765","cd","0"
"4766","cd","0"
"4767","cd","0"
"4768","cd","0"
"4769","cd","0"
"4770","cd","0"
"4771","cd","0"
"4772","cd","0"
"4773","cd","0"
"4774","cd","0"
"4775","cd","0"
"4776","cd","0"
"4777","cd","0"
"4778","cd","0"
"4779","cd","0"
"4780","cd","0"
"4781","cd","0"
"4782","cd","0"
"4783","cd","0"
"4784","cd","0"
"4785","cd","0"
"4786","cd","0"
"4787","cd","0"
"4788","cd","0"
"4789","cd","0"
"4790","cd","0"
"4791","cd",NA
"4792","cd","0"
"4793","cd","0"
"4794","cd","0"
"4795","cd","0"
"4796","cd","0"
"4797","cd","0"
"4798","cd","0"
"4799","cd","0"
"4800","cd","0"
"4801","cd","0"
"4802","cd","0"
"4803","cd","0"
"4804","cd","0"
"4805","cd","0"
"4806","cd","0"
"4807","cd","0"
"4808","cd","0"
"4809","cd","0"
"4810","cd","0"
"4811","cd","0"
"4812","cd","0"
"4813","cd","0"
"4814","cd","0"
"4815","cd","0"
"4816","cd","0"
"4817","cd","0"
"4818","cd","0"
"4819","cd","0"
"4820","cd","0"
"4821","cd","1"
"4822","cd","0"
"4823","cd","0"
"4824","cd","1"
"4825","cd","0"
"4826","cd","0"
"4827","cd","0"
"4828","cd","0"
"4829","cd","0"
"4830","cd","0"
"4831","cd","0"
"4832","cd",NA
"4833","cd","0"
"4834","cd","0"
"4835","cd","0"
"4836","cd","0"
"4837","cd","0"
"4838","cd","0"
"4839","cd","0"
"4840","cd","0"
"4841","cd","0"
"4842","cd","0"
"4843","cd","0"
"4844","cd","0"
"4845","cd","0"
"4846","cd","0"
"4847","cd","0"
"4848","cd","0"
"4849","cd","0"
"4850","cd","0"
"4851","cd","0"
"4852","cd","0"
"4853","cd","0"
"4854","cd","0"
"4855","cd","0"
"4856","cd","0"
"4857","cd","0"
"4858","cd","0"
"4859","cd","0"
"4860","cd","0"
"4861","cd","0"
"4862","cd","0"
"4863","cd","0"
"4864","cd","0"
"4865","cd",NA
"4866","cd","0"
"4867","cd","0"
"4868","cd","0"
"4869","cd","0"
"4870","cd",NA
"4871","cd","0"
"4872","cd","0"
"4873","cd","0"
"4874","cd","0"
"4875","cd","0"
"4876","cd","0"
"4877","cd","0"
"4878","cd","0"
"4879","cd","0"
"4880","cd","0"
"4881","cd","0"
"4882","cd","0"
"4883","cd","1"
"4884","cd","1"
"4885","cd","0"
"4886","cd","0"
"4887","cd","0"
"4888","cd","1"
"4889","cd","0"
"4890","cd","0"
"4891","cd","0"
"4892","cd","1"
"4893","cd","0"
"4894","cd","1"
"4895","cd","0"
"4896","cd","0"
"4897","cd","0"
"4898","cd","0"
"4899","cd","0"
"4900","cd","0"
"4901","cd","0"
"4902","cd","0"
"4903","cd","0"
"4904","cd","0"
"4905","cd","0"
"4906","cd","0"
"4907","cd","0"
"4908","cd","0"
"4909","cd","0"
"4910","cd","0"
"4911","cd","0"
"4912","cd","0"
"4913","cd","0"
"4914","cd","0"
"4915","cd","0"
"4916","cd","0"
"4917","cd","0"
"4918","cd","0"
"4919","cd","0"
"4920","cd","0"
"4921","cd","0"
"4922","cd","0"
"4923","cd","0"
"4924","cd","0"
"4925","cd","0"
"4926","cd","0"
"4927","cd","0"
"4928","cd","1"
"4929","cd","0"
"4930","cd","0"
"4931","cd","0"
"4932","cd","0"
"4933","cd","0"
"4934","cd","0"
"4935","cd","0"
"4936","cd","0"
"4937","cd","0"
"4938","cd","1"
"4939","cd",NA
"4940","cd","0"
"4941","cd","0"
"4942","cd","0"
"4943","cd","1"
"4944","cd","0"
"4945","cd","0"
"4946","cd","0"
"4947","cd","0"
"4948","cd","0"
"4949","cd","0"
"4950","cd","0"
"4951","cd","0"
"4952","cd","0"
"4953","cd","0"
"4954","cd","0"
"4955","cd","0"
"4956","cd","0"
"4957","cd","0"
"4958","cd","0"
"4959","cd","0"
"4960","cd","0"
"4961","cd","0"
"4962","cd","0"
"4963","cd","1"
"4964","cd","0"
"4965","cd","0"
"4966","cd",NA
"4967","cd","0"
"4968","cd","0"
"4969","cd",NA
"4970","cd","0"
"4971","cd","0"
"4972","cd","0"
"4973","cd","0"
"4974","cd","0"
"4975","cd","0"
"4976","cd","0"
"4977","cd","0"
"4978","cd","0"
"4979","cd","0"
"4980","cd","0"
"4981","cd","1"
"4982","cd","0"
"4983","cd","0"
"4984","cd","0"
"4985","cd",NA
"4986","cd","0"
"4987","cd","0"
"4988","cd","0"
"4989","cd",NA
"4990","cd","0"
"4991","cd","0"
"4992","cd","0"
"4993","cd","0"
"4994","cd","0"
"4995","cd","0"
"4996","cd","0"
"4997","cd","0"
"4998","cd","0"
"4999","cd","0"
"5000","cd","0"
"1","online","0"
"2","online","0"
"3","online","0"
"4","online","0"
"5","online","0"
"6","online","1"
"7","online","1"
"8","online","0"
"9","online","1"
"10","online","0"
"11","online","0"
"12","online","1"
"13","online","0"
"14","online","1"
"15","online","0"
"16","online","1"
"17","online","0"
"18","online","0"
"19","online","0"
"20","online","0"
"21","online","1"
"22","online","1"
"23","online","1"
"24","online",NA
"25","online","0"
"26","online","1"
"27","online","0"
"28","online","1"
"29","online","1"
"30","online","1"
"31","online","1"
"32","online","1"
"33","online","0"
"34","online","0"
"35","online","1"
"36","online","0"
"37","online","0"
"38","online","0"
"39","online","1"
"40","online","1"
"41","online","0"
"42","online","0"
"43","online","1"
"44","online","1"
"45","online","1"
"46","online","0"
"47","online","1"
"48","online","1"
"49","online","0"
"50","online","0"
"51","online","1"
"52","online","1"
"53","online","0"
"54","online","1"
"55","online","1"
"56","online","1"
"57","online","1"
"58","online","0"
"59","online","0"
"60","online","0"
"61","online","1"
"62","online","0"
"63","online","0"
"64","online","1"
"65","online","0"
"66","online","1"
"67","online","0"
"68","online","0"
"69","online","1"
"70","online","1"
"71","online","0"
"72","online","1"
"73","online",NA
"74","online","1"
"75","online","0"
"76","online","1"
"77","online","0"
"78","online","0"
"79","online","0"
"80","online","1"
"81","online","1"
"82","online","1"
"83","online","1"
"84","online","0"
"85","online","1"
"86","online","0"
"87","online","0"
"88","online","1"
"89","online","1"
"90","online","0"
"91","online","1"
"92","online","1"
"93","online","0"
"94","online","1"
"95","online","0"
"96","online","1"
"97","online","0"
"98","online","1"
"99","online","1"
"100","online","1"
"101","online","1"
"102","online","0"
"103","online","1"
"104","online","1"
"105","online",NA
"106","online","1"
"107","online","1"
"108","online","0"
"109","online","1"
"110","online","1"
"111","online","0"
"112","online","1"
"113","online","0"
"114","online","0"
"115","online","1"
"116","online","1"
"117","online","1"
"118","online","1"
"119","online","1"
"120","online","0"
"121","online","1"
"122","online","1"
"123","online","1"
"124","online","0"
"125","online","1"
"126","online","1"
"127","online","1"
"128","online","1"
"129","online","1"
"130","online","0"
"131","online","1"
"132","online","1"
"133","online","0"
"134","online","1"
"135","online","0"
"136","online","1"
"137","online",NA
"138","online","0"
"139","online","0"
"140","online","1"
"141","online","1"
"142","online","1"
"143","online","0"
"144","online","1"
"145","online","0"
"146","online","0"
"147","online","1"
"148","online","1"
"149","online","1"
"150","online","0"
"151","online","1"
"152","online","0"
"153","online","1"
"154","online","1"
"155","online","0"
"156","online","1"
"157","online","0"
"158","online","1"
"159","online","1"
"160","online","1"
"161","online","0"
"162","online","1"
"163","online","0"
"164","online","1"
"165","online","0"
"166","online","1"
"167","online","0"
"168","online","1"
"169","online","1"
"170","online","0"
"171","online","1"
"172","online","0"
"173","online","1"
"174","online","1"
"175","online","1"
"176","online","1"
"177","online","1"
"178","online","0"
"179","online","1"
"180","online","1"
"181","online","1"
"182","online","0"
"183","online","1"
"184","online","1"
"185","online","1"
"186","online","1"
"187","online","1"
"188","online","1"
"189","online","1"
"190","online","1"
"191","online","1"
"192","online","0"
"193","online","1"
"194","online","1"
"195","online","1"
"196","online","1"
"197","online","0"
"198","online","1"
"199","online","1"
"200","online","1"
"201","online","1"
"202","online","1"
"203","online","1"
"204","online","1"
"205","online","0"
"206","online","0"
"207","online",NA
"208","online","0"
"209","online","1"
"210","online","1"
"211","online","0"
"212","online","0"
"213","online","0"
"214","online","1"
"215","online","0"
"216","online","1"
"217","online","0"
"218","online","0"
"219","online","1"
"220","online","1"
"221","online","0"
"222","online","1"
"223","online","0"
"224","online","1"
"225","online","0"
"226","online","0"
"227","online","0"
"228","online","1"
"229","online","0"
"230","online","0"
"231","online","1"
"232","online","1"
"233","online","0"
"234","online","1"
"235","online","0"
"236","online","1"
"237","online","1"
"238","online","1"
"239","online","1"
"240","online","0"
"241","online","0"
"242","online","0"
"243","online","0"
"244","online","1"
"245","online","1"
"246","online","0"
"247","online","1"
"248","online","1"
"249","online","1"
"250","online","0"
"251","online","0"
"252","online","1"
"253","online","0"
"254","online","0"
"255","online","1"
"256","online","0"
"257","online","0"
"258","online","0"
"259","online","1"
"260","online","1"
"261","online","0"
"262","online","1"
"263","online","1"
"264","online","1"
"265","online","0"
"266","online","0"
"267","online","1"
"268","online","0"
"269","online","1"
"270","online","0"
"271","online","1"
"272","online","1"
"273","online","1"
"274","online","1"
"275","online","0"
"276","online","0"
"277","online","1"
"278","online","0"
"279","online","1"
"280","online","1"
"281","online","1"
"282","online","0"
"283","online","1"
"284","online","1"
"285","online","1"
"286","online","0"
"287","online",NA
"288","online","0"
"289","online",NA
"290","online","1"
"291","online","0"
"292","online","1"
"293","online","1"
"294","online","0"
"295","online","1"
"296","online","0"
"297","online","1"
"298","online","1"
"299","online","0"
"300","online","1"
"301","online","0"
"302","online","0"
"303","online","1"
"304","online","0"
"305","online","0"
"306","online","1"
"307","online","1"
"308","online","1"
"309","online","1"
"310","online","1"
"311","online","1"
"312","online","1"
"313","online","1"
"314","online","0"
"315","online","1"
"316","online","1"
"317","online","1"
"318","online","1"
"319","online","1"
"320","online","0"
"321","online","0"
"322","online","0"
"323","online","1"
"324","online","0"
"325","online","0"
"326","online","1"
"327","online","1"
"328","online","1"
"329","online","1"
"330","online","1"
"331","online","1"
"332","online","0"
"333","online","1"
"334","online","0"
"335","online","1"
"336","online",NA
"337","online","1"
"338","online","1"
"339","online","0"
"340","online","0"
"341","online","1"
"342","online","1"
"343","online","0"
"344","online","0"
"345","online","1"
"346","online","1"
"347","online","1"
"348","online","1"
"349","online","1"
"350","online","0"
"351","online","1"
"352","online","1"
"353","online","0"
"354","online","1"
"355","online","1"
"356","online","0"
"357","online","0"
"358","online","1"
"359","online","1"
"360","online","1"
"361","online","0"
"362","online","1"
"363","online","0"
"364","online","0"
"365","online","0"
"366","online","1"
"367","online","1"
"368","online","1"
"369","online","1"
"370","online","0"
"371","online",NA
"372","online","0"
"373","online","1"
"374","online",NA
"375","online","1"
"376","online","1"
"377","online","0"
"378","online","1"
"379","online","0"
"380","online","0"
"381","online","1"
"382","online","1"
"383","online","0"
"384","online","1"
"385","online","1"
"386","online","1"
"387","online","1"
"388","online","1"
"389","online","0"
"390","online","1"
"391","online","1"
"392","online","0"
"393","online","1"
"394","online","1"
"395","online","1"
"396","online","0"
"397","online","0"
"398","online","1"
"399","online","0"
"400","online","1"
"401","online","1"
"402","online","0"
"403","online","1"
"404","online","0"
"405","online","0"
"406","online","1"
"407","online","0"
"408","online","1"
"409","online","1"
"410","online","1"
"411","online","1"
"412","online","0"
"413","online","1"
"414","online","1"
"415","online","0"
"416","online","1"
"417","online","1"
"418","online","1"
"419","online","0"
"420","online","0"
"421","online","1"
"422","online","0"
